stm_car_user,Status,Date,ID,Title,Tipo,stm_genuine_price,Marca,Modelo,Versao,ymfc,"Ano Modelo",mileage,Cambio,Combustivel,Cor,Portas,Estilo,additional_features,"Image URL",Content,"Post Type",stm_car_location,stm_lat_car_admin,stm_lng_car_admin,car_mark_as_sold,registration_date,sale_price,"Author ID",vin_number,Motor,title_custom,km_custom,"OP custom"
4,publish,20210812,28067,"Volkswagen Amarok",Usado,112000,Volkswagen,Amarok,,2016,2017,77083,Manual,Diesel,Branco,2,Picape,"Ar condicionado,Alarme,Direção hidráulica","http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG-20210812-WA0021.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG-20210812-WA0037.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG-20210812-WA0039.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG-20210812-WA0046.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG-20210812-WA0013.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG-20210812-WA0014.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG-20210812-WA0041.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG-20210812-WA0018.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG-20210812-WA0012.jpg",N/A,listings,Unai,,,,,,4,Tdi,2.0,"Volkswagen Amarok  2.0 TDI      ",77083,"Alarme|Ar condicionado|Direção hidráulica"
7,publish,20210813,28105,"Fiat Strada",Usado,56900,Fiat,Strada,,2018,2019,107885,Manual,Flex,Branco,2,Picape,"Ar condicionado,Direção hidráulica,Vidro elétrico,Trava elétrica,Air bag,ABS","http://www.noroestemotors.com/wp-content/uploads/2021/08/fiat-strada-hard-working-1.4-2018-19-branca-13-08-2021-01.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/fiat-strada-hard-working-1.4-2018-19-branca-13-08-2021-06.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/fiat-strada-hard-working-1.4-2018-19-branca-13-08-2021-05.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/fiat-strada-hard-working-1.4-2018-19-branca-13-08-2021-04.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/fiat-strada-hard-working-1.4-2018-19-branca-13-08-2021-02.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/fiat-strada-hard-working-1.4-2018-19-branca-13-08-2021-08.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/fiat-strada-hard-working-1.4-2018-19-branca-13-08-2021-07.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/fiat-strada-hard-working-1.4-2018-19-branca-13-08-2021-03.jpg","Ficou interessado? Entre em contato para mais informações!",listings,UNAI-MG,,,on,,,7,"HARD WORKING CS",1.4,"Fiat Strada  1.4 Hard Working CS    ",107885,"ABS|Air bag|Ar condicionado|Direção hidráulica|Trava elétrica|Vidro elétrico"
4,publish,20210813,28115,"Ford F-1000",Usado,99000,Ford,F-1000,,1998,1998,143875,Manual,Gasolina,Preto,2,Picape,,"http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG-20210812-WA0077.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG-20210812-WA0076.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG-20210812-WA0079.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG-20210812-WA0074.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG-20210813-WA0037.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG-20210812-WA0073.jpg",N/A,listings,Unai,,,,,,4,Reliquia,4.9,"Ford F-1000  4.9 Reliquia      ",143875,
46,publish,20210816,28149,"Chevrolet Onix",Usado,72900,Chevrolet,Onix,,2019,2019,51011,Automático,Flex,Cinza,4,Hatchback,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, DVD player, Rodas de liga leve,Bancos em couro,Pintura metálica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/08/A3911E44-CD18-4C04-97A2-BF532132E991.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/90232D54-78D0-4B3D-A683-8BAFE4E14B2B.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/6D896DEA-D2E9-4EDE-A883-3CC81791E366.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/6AA0443F-F71B-471F-9B27-C757BF484328.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/0EDBDC96-0542-414E-B4BC-939D3D21E3B1.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/A4C5A055-4CE4-4636-A021-209D6E4A41D8.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/905DF859-63D9-4E68-9C0B-AD24FEC845F1.jpeg",N/A,listings,Unai,,,,,,46,Actv,1.4,"Chevrolet Onix  1.4 Actv      ",51011,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção elétrica|DVD player|Pintura metálica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
46,publish,20210816,28158,"Renault Duster",Usado,65900,Renault,Duster,,2016,2017,41356,Manual,Flex,Branco,4,SUV,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Pintura metálica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/08/C937CF9C-06FA-4843-AD40-EB23963A3D79.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/E758B9B6-58A3-46C5-A7B4-CA073969F8AF.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/380B3E3F-4146-43C8-8284-DA91F8174E98.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/80498486-2680-4114-A56A-BA2B6F087658.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/20F5D0CC-247D-408D-B6C8-CD2E67B41698.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/2A47A043-E920-4219-964B-82E220FE7B10.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/0904FED9-1A18-4583-9BEB-D56C44EF4D3F.jpeg",N/A,listings,Unai,,,,,,46,Expression,1.6,"Renault Duster  1.6 Expression      ",41356,"ABS|Air bag|Alarme|Ar condicionado|Direção hidráulica|Pintura metálica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
46,publish,20210816,28167,"Fiat Strada",Usado,48900,Fiat,Strada,,2013,2013,105910,Manual,Flex,Prata,,Picape,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS,Pintura metálica","http://www.noroestemotors.com/wp-content/uploads/2021/08/CB2E4B7C-5574-4776-9542-135E1F21F7A8.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/BCF9C0B2-BBAE-4948-AF2B-AAE18EBE769B.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/73FA345B-3F58-4F6E-9B37-DC9A9119380C.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/C67DA772-031F-43F9-9EC7-5F0527E179F2.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/F1BD0044-BF6C-4D5B-BA83-47AD08E68757.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/0049DB13-A2D0-41AB-9B58-6BAC6FF4F16E.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/A7056D04-5FDB-4088-92E8-FDC705B818D6.jpeg",N/A,listings,Unai,,,,,,46,CE,1.4,"Fiat Strada  1.4 CE      ",105910,"ABS|Air bag|Alarme|Ar condicionado|Direção hidráulica|Pintura metálica|Som mp3|Trava elétrica|Vidro elétrico"
46,publish,20210816,28176,"Honda Civic",Usado,68900,Honda,Civic,,2014,2014,95432,Automático,Flex,Branco,4,Sedan,"Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Bancos em couro,Pintura metálica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/08/70A3FC44-C1D8-4D82-BD08-A8DE2D184F2B.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/C36E3C82-EBEF-4A31-ADB8-FA61F65A7B5E.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/7BEB7457-C7B3-4FFD-B85C-2FFA4B2E6D6C.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/18A23BE5-9025-45F5-BBFC-13F0F4C0B756.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/C8B41EEB-74FA-48A0-8B9D-0076A100E046.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/E3F69A60-CA6C-42CF-B042-924CA8FE0BA1.jpeg",N/A,listings,Unai,,,,,,46,Lxr,2.0,"Honda Civic  2.0 LXR      ",95432,"ABS|Air bag|Bancos em couro|Direção hidráulica|Pintura metálica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
46,publish,20210816,28184,"Chevrolet S10",Usado,60900,Chevrolet,S10,,2011,2011,231896,Manual,Flex,Prata,,Picape,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Bancos em couro,Pintura metálica","http://www.noroestemotors.com/wp-content/uploads/2021/08/689B90AC-3A12-494A-9F03-1398F317D6B9.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/1E53714F-DD18-421C-8D1C-815E9D87FC42.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/991DB4AB-4DFA-4B41-9A01-3D91CFAB4DB6.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/D15E7627-269F-47DC-955D-859547EDEAE9.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/0215EA6C-CE72-4ECC-8B3B-52FE9979E3B4.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/E02BEE02-40F4-47A2-809E-730DA24384DD.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/61594BD2-F7ED-4F15-B38B-1B9BBC125655.jpeg",N/A,listings,Unai,,,,,,46,Executive,2.4,"Chevrolet S10  2.4 Executive      ",231896,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção hidráulica|Pintura metálica|Rodas de liga leve|Som mp3|Trava elétrica|Vidro elétrico"
46,publish,20210816,28193,"Volkswagen Saveiro",Usado,60900,Volkswagen,Saveiro,,2015,2015,103456,Manual,Flex,Branco,,Picape,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Bancos em couro,Pintura metálica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/08/BC3706E0-2888-474F-85DC-8040D652CE00.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/81DB5EFB-B59B-4DFC-AA65-3FED7A1CC222.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/306E90C0-AD51-4CED-BEDE-34DBA2314E3C.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/D53DFC5D-B0D9-4979-8B14-9A2AC9F51208.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/A789B196-3B31-435C-8CF2-04FE60E10821.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/91BA76DE-865C-4237-8E0B-780E22EF9524.jpeg",N/A,listings,Unai,,,,,,46,Cross,1.6,"Volkswagen Saveiro  1.6 Cross      ",103456,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção hidráulica|Pintura metálica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
46,publish,20210816,28201,"Volkswagen Voyage",Usado,48900,Volkswagen,Voyage,,2015,2016,114750,Manual,Flex,Prata,4,Sedan,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Pintura metálica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/08/14702D31-F80F-4771-9829-D3676BA9E121.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/09E50EB6-A1FB-40FB-91F7-84CF44320DC5.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/D629D6EB-5D2D-4274-A1CB-ECA2FEE25D65.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/98FA13ED-A8A6-4FAA-9AD8-B146776FDB79.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/B0997A69-8CD3-4740-9957-47AE451A40AE.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/EEB6B86A-EF76-4F3B-90AE-D88585C1C321.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/A6E60855-89F8-423D-ACA9-DE9CDBA25AEE.jpeg",N/A,listings,Unai,,,,,,46,Comfortline,1.6,"Volkswagen Voyage  1.6 Comfortline      ",114750,"ABS|Air bag|Alarme|Ar condicionado|Direção hidráulica|Pintura metálica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
46,publish,20210816,28210,"Toyota Hilux",Usado,274900,Toyota,Hilux,,2019,2020,45568,Automático,Diesel,Cinza,4,Picape,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, DVD player, Rodas de liga leve,Bancos em couro,Pintura metálica","http://www.noroestemotors.com/wp-content/uploads/2021/08/30FC8DF7-009C-4176-97D9-B59890D1FD72.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/13ACA6D3-BEE6-4791-9ACF-59E475BB5D28.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/EF14E5C8-9ED7-4BF5-9E7E-3176C2FDD4EA.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/589C7F2F-9F2F-4BD5-802B-E1484116B4B0.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/06A6436F-09B7-4D16-9335-4A6C08E5B1F9.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/0BDAA0E0-D6A4-4FE9-ABF4-D80EAE979949.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/87B82E9E-0DB8-40FB-A956-B6A1AABECC25.jpeg",N/A,listings,Unai,,,,,,46,SRx,2.8,"Toyota Hilux  2.8 SRX      ",45568,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção hidráulica|DVD player|Pintura metálica|Rodas de liga leve|Som mp3|Trava elétrica|Vidro elétrico"
55,publish,20210817,28234,"Jeep Compass",Usado,108000,Jeep,Compass,,2018,2018,64193,Automático,Flex,Preto,4,SUV,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, DVD player, Rodas de liga leve,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/08/239390240_861261274502843_4432981587173032332_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/238999615_861261327836171_1388219365921861462_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239458389_861261371169500_8795637736697084669_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/237003545_861261414502829_1678519040984617586_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239621295_861261467836157_2296022460725125359_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239548637_861261587836145_4279036600545552542_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239572296_861261531169484_7506492088386417228_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239502799_861261691169468_3349278201498346512_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/238999847_861261637836140_1428250332629760624_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239371819_861261734502797_1235894488886648396_n.jpg","🚘 JEEP COMPASS 
 2.0 16V FLEX SPORT AUTOMÁTICO
 📅 2018/2018
 💰 Valor: R$108.000,00
——————————
IPVA pago
Licenciado
Revisado em concessionária
 —————————— 
 Mais infos:
64193 km
Ar condicionado
Travas elétricas
Vidros elétricos
Alarme
Freio ABS
Air bag do motorista
Rodas de liga leve
Desembaçador traseiro
Air bag duplo
Limpador traseiro
Rádio
Encosto de cabeça traseiro
Volante com Regulagem de Altura
Sensor de estacionamento
Banco do motorista com ajuste de altura
Computador de bordo
Controle automático de velocidade
Porta-copos
Farol de neblina
Direção Elétrica
Comando de áudio e telefone no volante
Assistente de Partida em Rampa
Banco bi-partido
Controle de estabilidade
Kit Multimídia
MP3 Player
Pára-choques na cor do 
Mais informações fale com um de nossos consultores ..
api.whatsapp.com/send?phone=5538998063246",listings,"Unai MG",,,on,,,55,SPORT,2.0,"Jeep Compass  2.0 Sport      ",64193,"ABS|Air bag|Alarme|Ar condicionado|Direção elétrica|DVD player|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
55,publish,20210817,28246,"Volkswagen Polo",Usado,25500,Volkswagen,Polo,,2007,2007,160504,Manual,Flex,Preto,4,Hatchback,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3, Rodas de liga leve,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/08/239489702_861264867835817_7987009629435359196_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239532670_861264927835811_6022510690621044880_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239630427_861264981169139_1490988703032517442_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239552236_861265024502468_7355693837692914006_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239657108_861265067835797_4350301287748447402_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239630415_861265111169126_6570617393861804973_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239582069_861265161169121_4770060927438242889_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239528164_861265217835782_8476646569573699792_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239582067_861265301169107_8536375976152088412_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239181003_861265254502445_4780037973888060820_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239453257_861265347835769_4578931123698370729_n.jpg","🚘 VOLKSWAGEN POLO 
 1.6 MI SPORTLINE 8V FLEX 4P MANUAL
 📅 2007/2007
 💰 Valor: R$25.500,00
——————————
IPVA pago
Licenciado
 —————————— 
 Mais infos:
160504 km
Ar condicionado
Direção hidráulica
Travas elétricas
Vidros elétricos
Alarme
Rádio e CD Player
Rodas de liga leve
Limpador traseiro
Rádio
Retrovisores elétricos
Encosto de cabeça traseiro
Volante com Regulagem de Altura
Sensor de estacionamento
Banco do motorista com ajuste de altura
Porta-copos
Ar condicionado digital
Farol de neblina
MP3 Player
Pára-choques na cor do veículo
Mais informações fale com um de nossos consultores ..
api.whatsapp.com/send?phone=5538998063246",listings,"Unai MG",,,on,,,55,SPORTLINE,1.6,"Volkswagen Polo  1.6 Sportline      ",160504,"Alarme|Ar condicionado|Direção hidráulica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
55,publish,20210817,28259,"Ford KA",Usado,66000,Ford,KA,,2020,2021,7226,Manual,Flex,Branco,4,Sedan,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/08/239457044_861303171165320_2701149938698015481_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239637012_861303237831980_8867525296282893713_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239004670_861303277831976_3424855016182111090_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239546123_861303344498636_655857340651894129_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239625034_861303414498629_4969615959156427106_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239550976_861303477831956_5949567374733953303_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239337689_861303594498611_8009125949738175766_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239561347_861303524498618_1584759795834592693_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/238999887_861303637831940_321713686031831696_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239612479_861303694498601_8000430120210885834_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/238980085_861303744498596_838968687672989765_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239773950_861303787831925_6796699212521686138_n.jpg","🚘 FORD KA 
 1.5 TI-VCT FLEX SE PLUS SEDAN MANUAL
 📅 2020/2021
 💰 Valor: R$66.000,00
——————————
Único dono
IPVA pago
Licenciado
Revisado em concessionária
 —————————— 
 Mais infos:
7226 km
Ar condicionado
Travas elétricas
Vidros elétricos
Alarme
Freio ABS
Air bag do motorista
Desembaçador traseiro
Air bag duplo
Rádio
Retrovisores elétricos
Encosto de cabeça traseiro
Volante com Regulagem de Altura
Sensor de estacionamento
Banco do motorista com ajuste de altura
Computador de bordo
Porta-copos
Farol de neblina
Direção Elétrica
Comando de áudio e telefone no volante
MP3 Player
Pára-choques na cor do veículo
Mais informações fale com um de nossos consultores ..
api.whatsapp.com/send?phone=5538998063246",listings,"Unai MG",,,on,,,55,"SE PLUS",1.5,"Ford KA  1.5 SE Plus     ",7226,"ABS|Air bag|Alarme|Ar condicionado|Direção elétrica|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
55,publish,20210819,28317,"Ford Ranger",Usado,169000,Ford,Ranger,,2017,2018,115530,Automático,Diesel,Cinza,4,Picape,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, DVD player, Rodas de liga leve,Bancos em couro,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/08/239076925_862486527713651_8787947086974838104_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/240135874_862486724380298_7478386016323314316_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/240113733_862486771046960_4436069863443140634_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/240166468_862486821046955_6603378164523920444_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/240041687_862486877713616_8812834194792962531_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/240045373_862486941046943_8966945990823811014_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239832009_862487037713600_680739152546125200_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/240039856_862486977713606_1314388642274065135_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239134492_862487084380262_3348716756872031566_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239062094_862487131046924_1556320381719139464_n.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/239083367_862487181046919_8503337117581439347_n.jpg","🚘 FORD RANGER 
 3.2 XLT 4X4 CD 20V DIESEL 4P AUTOMÁTICO
 📅 2017/2018
 💰 Valor: R$169.000,00
——————————
IPVA pago
Licenciado
Revisado em concessionária
 —————————— 
 Mais infos:
115530 km
Ar condicionado
Direção hidráulica
Travas elétricas
Vidros elétricos
Alarme
Freio ABS
Air bag do motorista
Rodas de liga leve
Bancos de couro
Desembaçador traseiro
Air bag duplo
Ar quente
Rádio
Retrovisores elétricos
Encosto de cabeça traseiro
Volante com Regulagem de Altura
Tração 4x4
Sensor de estacionamento
Banco do motorista com ajuste de altura
Computador de bordo
Controle automático de velocidade
Controle de tração
Capota marítima
Protetor de caçamba
Porta-copos
Ar condicionado digital
Farol de neblina
GPS
Comando de áudio e telefone no volante
Controle de estabilidade
Distribuição eletrônica de frenagem
Kit Multimídia
MP3 Player
Pára-choques na cor do veículo
Mais informações fale com um de nossos consultores ..
api.whatsapp.com/send?phone=5538998063246",listings,"Unai MG",,,,,,55,XLT,3.2,"Ford Ranger  3.2 XLT      ",115530,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção hidráulica|DVD player|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
5,publish,20210819,28330,"Chevrolet Tracker",Usado,113900,Chevrolet,Tracker,,2020,2021,16104,Automático,Flex,Cinza,4,SUV,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Pintura metálica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG_20210819_100027.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG_20210819_095600-01.jpeg,http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG_20210817_153316-1.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG_20210819_094659.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG_20210819_094356.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG_20210819_094604.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG_20210819_094300.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG_20210817_150102-1.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG_20210817_150222-1.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG_20210817_150153-1.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG_20210817_152413-1.jpg,http://www.noroestemotors.com/wp-content/uploads/2021/08/IMG_20210817_150114-1.jpg","🚘 CHEVROLET TRACKER 
 1.0 TURBO LT FLEX AUTOMÁTICO

 📅 2020/2021
 💰 Valor: R$113.900,00
——————————
Único dono
Garantia de fábrica
IPVA pago
Licenciado

 —————————— 
 Mais infos:
16104 km
Ar condicionado
Travas elétricas
Vidros elétricos
Alarme
Freio ABS
Air bag do motorista
Rodas de liga leve
Desembaçador traseiro
Air bag duplo
Ar quente
Limpador traseiro
Rádio
Retrovisores elétricos
Encosto de cabeça traseiro
Volante com Regulagem de Altura
Sensor de estacionamento
Banco do motorista com ajuste de altura
Computador de bordo
Controle automático de velocidade
Controle de tração
Porta-copos
Direção Elétrica
Comando de áudio e telefone no volante
Assistente de Partida em Rampa
Banco bi-partido
Controle de estabilidade
Distribuição eletrônica de frenagem
Kit Multimídia
Pára-choques na cor do veículo
Wi-fi
Start stop

Acesse http://www.mercantilveiculos.com.br/ e confira todo nosso estoque atualizado ou fale com de nossos consultores api.whatsapp.com/send?phone=5538999619661 Whats.",listings,"UNAÍ MG",,,,,,5,"TRACKER 1.0 TURBO LT FLEX AUTOMÁTICO",1.0,"Chevrolet Tracker  Tracker 1.0 Turbo LT Flex AutomÁtico ",16104,"ABS|Air bag|Alarme|Ar condicionado|Direção elétrica|Pintura metálica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
